listing_id,id,date,reviewer_id,reviewer_name,comments
14989805,448863805,2019-05-05,45111586,Eva,Amazing house and host! Would stay again!
14989805,456008037,2019-05-20,179899289,Mark,"Great place with plenty of room, outstanding amenities and lots of entertainment. Had a wonderful stay. Highly recommend."
14989805,488074617,2019-07-14,36900491,James,"You won’t go wrong renting this home . It was close to the airport, downtown and shopping. We had some great meals close to the house and would stay here again next time we’re in town."
14989805,500078451,2019-08-01,235271532,John,Piotr was a great host.  Would recommend him to others.  Enjoyed our stay.
14989805,521297778,2019-08-31,86272589,Michelle,"It is a very lovely house with modern, tasteful furniture. Its very clean and the street is very quiet.  Piotr is very friendly and helpful."
14989805,596723829,2020-01-23,80588454,Liane,"WONDERFUL PLACE TO STAY- I will stay again when I'm in Albany. The house is clean, warm and very well set up for guests with many thoughtful extra touches. The couches are comfortable, the TV is great and the beds are beautifully arranged with warm soft clean quilts and pillows and the mattresses are so comfortable! The master bed is the most comfortable mattress I have ever laid on. The kitchen was well set up for eating at home. Peter was very fast at communicating and quite accommodating. For those who appreciate quality you will enjoy this stay."
14989805,603018140,2020-02-08,152631444,Dawn,"Excellent location! We were staying in NY for an unfortunate reason, but having a nice place really helped us out. Everything was nice and clean, the beds were comfortable, and Peter was super helpful and quick to respond! The three of us were warm, comfortable, and feeling fortunate to have Peter's place to stay in."
14989805,633841303,2020-07-01,342691713,Li-Wen,Peter's place is comfortable and clean.  Appliances work well.  The kitchen is well-appointed and enjoyable to cook in.  Peter himself is very responsive to all problems and inquiries; he made all the difference during our stay!
14989805,634954219,2020-07-05,10148016,Samantha,Peter's place and neighborhood is very quaint. His backyard is darling and the master bedroom that leads to the backyard is definitely an added bonus. His amenities are good and was a the perfect getaway away from the city.
14989805,637867810,2020-07-13,85354982,Ryan,Beautiful home with an amazing two level back patio with plenty of seating and a Weber grill. <br/>The house is immaculate and it’s a nice quiet neighborhood. We enjoyed the walk down the road to Buckingham Lake Park and listening to the fountains and unwind. <br/>Five star accommodations:)
14989805,709061970,2020-11-15,361640408,Colin,"A terrific, comfortable stay with a hospitable host and convenient contact-free check in."
14989805,712681132,2020-11-30,7037237,Lori,"This is the second time we have stayed at one of Peter’s homes, and we definitely plan to return! Peter is very accommodating, and his homes are very clean with great amenities, particularly the cleaning supplies."
14989805,719146908,2020-12-28,297501942,Maureen,"Peter was an excellent host, responded very quickly to any questions I may have.  The home is absolutely darling and sparkling clean.  There is everything and anything you may need to accommodate your stay!"
14989805,719789586,2020-12-30,361237805,Bianca,"The place was incredible! Peter was so friendly and supportive for the whole time. The pictures don’t do the home justice. It was a wonderful home, in a great location and would 100% go again."
14989805,720903713,2021-01-02,191590386,Carla,"Super nice, clean and great space. Peter was very responsive and easy to work with. Definitely recommend"
14989805,721668346,2021-01-03,352617321,Jeannette,He helped me put a smile on my daughter face and my guest happy...I  don't know what it is about mirrors but them mirrors in the house thats what everyone was talking about lol thank you so much for helping me create a special occasion for my family 😊
14989805,724959739,2021-01-17,89390427,Sigal,"This is a very nice, comfortable space, with a host who responds quickly and considerately. He kindly allowed us a late checkout."
14989805,727339038,2021-01-28,3969714,Katie,"Peter's place is clean, neat, well appointed and super convenient to SUNY, Beverwyck, and restaurants/businesses on Western Ave and Wolf Road. Comfy beds, convenient appliances, nice quality linens and furniture, ample cooking supplies. Peter was responsive, helpful, and on top of everything. I'm looking forward to staying there again."
14989805,753646211,2021-05-01,309425467,Marta,"Me and another travel nurse stayed here for our contract and it was amazing! The yard was perfect for our dogs, the neighborhood is so nice and quiet, and best of all it’s very close to work! Peter was always easy to reach which made everything run smooth when we had any concerns. Loved this place and was sad to leave it."
14989805,758068211,2021-05-14,7730926,Brittany,"Peter’s place was great and he quickly responded to our inquiries. Photos are a good representation of the unit. Quite neighborhood, good location and layout. Perfect for remote work.<br/>We would definitely stay there again."
14989805,388301927785227931,2021-06-19,19462083,Jackie,"My husband and I and our 2.5 yo daughter stayed for a month and found it totally comfortable. The neighborhood is lovely and quiet but still walkable to stuff. The backyard was great for our little one to run around and we got tons of use out of the grill and porch - the upper level off of the master bedroom was particularly lovely with two great chairs for lounging! The kitchen was well stocked for cooking, the Roku's on all the TV's made it so easy to sign into our usual streaming service accounts. The Bedrooms were REALLY comfortable - great bed linens, pillows and mattresses! But the highlight of this place, especially at this time of year was the FANTASTIC AC! The place stayed cool all day every day! Great communication from the host and great hospitality! Would recommend to anyone!"
14989805,391943152768616917,2021-06-24,1540027,Howard,My stay at Peter's house was great. The house was as advertised. One small glitch with the code to get in the house was taken care of immediately. I'd happily stay there again next time I'm  Albany.
14989805,398489606477242052,2021-07-03,112486525,Monica,"We truly enjoyed our stay at Peter’s home. The house was spacious with plenty of room for our family to spread out. The kitchen was well stocked with appliances, pans, dishes for cooking. We enjoyed sitting on the back deck for our morning coffee and on the front porch for a glass of wine in the evening. The neighborhood is quiet and safe. We really appreciated how clean the home was, and check in/out was easy. This is a great place for families, couples, or a work away from home stay. We would definitely recommend and would stay again."
14989805,416650344763525255,2021-07-28,363355231,Johanna,"Nice place. Definitely not in the sketchy part of Albany, so I felt completely safe. Loved the back deck. Only thing missing was a toaster. Which is a really minor issue 😊"
14989805,424551832596654486,2021-08-08,355210726,Julie,"House was darling, perfect for our group."
14989805,439804629640897682,2021-08-29,382172371,Anna,House was super clean! Plenty of blankets and towels! Had everything we needed for cooking! The AC kept us cozy and the tvs were such a plus! Would most definitely come back and i would absolutely recommend to a friend.
14989805,457233667627550173,2021-09-22,405049311,Julia,"There is so much we enjoyed about this home. We met the nicest neighbors while sitting on the front porch every morning, great diverse neighborhood. Nice and quiet all day long. We used the back deck up and down a lot. The kitchen is well stocked for cooking and the dishwasher is quiet., the clothes washer and dryer are new. The beds and bedding are comfy and the whole house is very clean. There was plenty to watch on tv with the apps provided. Lastly, being just a three minute drive from Buckingham Lake was a treat. It’s a mile around in a very nice neighborhood if you want a longer walk and change of scenery close to home. Oops one more thing. Peter was responsive to all of our communications. We stayed three weeks and are looking forward to staying again!"
14989805,475298912515784459,2021-10-17,2422076,Timah,"Smooth and easy stay. Quiet and cute neighborhood, easy access to many stores and restaurants. Pictures are accurate and Peter is friendly and communicative."
14989805,485404398335374836,2021-10-31,109725362,Kalee,"The place was very clean, neat, and comfortable. He also had several thoughtful touches in the home. Peter further did a great job communicating throughout the stay."
14989805,488317452597981090,2021-11-04,325908089,Jason,Great stay!
14989805,494148339410821713,2021-11-12,316775371,Vicky,The house is perfect and so are the owners! I would definitely stay here on my next visit to Albany! 5 Stars!
14989805,495602225297112173,2021-11-14,89452421,Anna,"We really enjoyed our stay at Peter’s place, which was clean, modern, and welcoming. Peter responded quickly to our booking request and messages, and the self check in made our stay seamless and easy. We highly recommend Peter and  his place!"
14989805,505063031174282342,2021-11-27,57541928,Matt,"Peter's place was just what we needed while visiting family during the holidays. Very clean, well appointed, and an ideal location for our needs. Wouldn't hesitate recommending this place to others!"
14989805,510173976294188263,2021-12-04,37596043,Ashley,Great home. We booked last minute after checking in to a filthy hotel in the area. Peter had his home ready for us within an hour of asking. We also had to an inconsistent schedule this week and had to ask about extending three additional times. Peter was so accommodating and wonderful.<br/>The house had everything you needed - plenty of supplies for cleaning or replenishment. The house felt clean and well kept. <br/>We enjoyed our time here and our last minute trip needs were much easier working with Peter to rent his home.
14989805,626030419190269797,2022-05-13,82177806,Sharon,"Peters place is super comfortable and super clean. Great neighborhood. Conveniently located near many restaurants, shops, supermarkets and parks. The house had everything you need.  Peter was always available, he lives just down the road."
14989805,632570561852604310,2022-05-22,31357347,Jim,"We recently stayed at Peter's place and would highly recommend it to others. It was very clean and well-appointed, and Peter was very helpful. We had a relatively large group (6 adults, 1 child, and 1 dog) and everyone enjoyed spending time in the backyard on the covered deck. Great place, great host!"
14989805,647857752981699353,2022-06-12,3353801,John,As stated in other reviews. Great place and comfortable.
14989805,668827598208300793,2022-07-11,105665639,Panjaporn,Very cozy house<br/>Great host
14989805,675371277849325902,2022-07-20,80998645,Jessica,"Excellent host and lovely, modern, comfortable home for our family and pups. The location is within short walk/drive to everything and the street is quiet and safe. <br/>Highlights: upper and lower rear decks, grill, fenced backyard, washer/dryer and AC. <br/>Host is very responsive and takes very good care of the property. Would highly recommend!"
14989805,689065017371156279,2022-08-08,80998645,Jessica,"Another great stay at Peter’s place. Would highly recommend this property for location and amenities (fully stocked home, bi-level decks, grill) and welcoming host. Thanks Peter for sharing the Miller house!"
14989805,696324048381607260,2022-08-18,414527922,William,"I had a work assignment in Latham for a couple of weeks, and I brought my family with me.  It was easy to get from the house to I-87, so I had a short commute to work.  The house is on a quiet street, but there’s nice shopping and restaurants nearby on Western Ave.  We liked the dining area outside on the back patio, and the nice weather allowed us to enjoy that multiple times.  We enjoyed using the propane grill too.  Peter bought several types of coffee for the house.  I love coffee, and I enjoyed it each day."
14989805,698507007883592432,2022-08-21,258542141,Kathleen,"Peter’s home was perfect for our weekend of moving our daughter into SUNY Albany. Check in was so easy and Peter’s home was so comfortable and clean. The kitchen is fully stocked  with  appliances and cookware. The furniture in the living room is comfortable and the house was very clean. The bedrooms are comfortable. The backyard is fenced in and we had our small dog with us for part of the trip. The outside back deck is very nice and there is a bbq grill there. We did not use this space because we were busy with trips back and forth. Peter is very easy to communicate with! He also dropped off a bag of coffee and tea for us. We hope we can rent Peter’s place for future trips to Albany! He was an excellent host. Thank you, The Ayers Family"
14989805,702934486977918682,2022-08-27,65838874,Lauren,"We were passing through Albany on our way to Cleveland and this spot was an ideal place to stay. Close to freeway access, but secluded enough to be quite and relaxing. Also very close to dining, gas, and grocery stores. The beds were comfortable, the house was spotless, and checking in was very easy!"
14989805,715879504389936835,2022-09-14,295249112,Elena,"Staying at Peter's house was wonderful! I would recommend his Airbnb to anyone who needs a clean and convenient place to stay in Albany. For us, it comfortably fit two adults, one child, and a dog. The house is in a great location - near several shopping plazas, highway entrances, and the university - and it was easy to get anywhere we needed to be via car. The kitchen is well appointed, and the house has modern amenities. Peter was extremely responsive to my questions about our stay, both before and during. We hope to stay there again soon! 5 stars all around!"
14989805,730466329491801262,2022-10-04,3889527,Rose & Chris,We were looking for a quiet place to stay with our baby and grandma while attending a wedding in Troy. This house was perfect! The back deck and front porch are both really nice. Comfy couch and cozy bedding too!
14989805,736251440022558389,2022-10-12,295249112,Elena,"Another wonderful visit at the Miller house! We have stayed here twice so far and Peter's house has been consistently clean and welcoming. It is a truly a home away from home. For our first visit, I had made some suggestions to Peter for kitchen tools that may make cooking easier. He was so thoughtful and brought over those items to us for this stay. I would book the Miller house again in a heartbeat. 5 stars!"
14989805,749223687940476029,2022-10-30,81313799,Cathy,This home is charming and has plenty of room. Peter was a terrific host.  The location is close to everything. We would rent this home again.
14989805,876128560018235971,2023-04-23,493007406,Erin,Peter is an outstanding air bnb host. He is responsive and easy to work with! Wonderful stay and he is a great person!
14989805,889819765805531372,2023-05-12,468802298,Courtney,Place was great & Peter was a great host!
14989805,927567271839838661,2023-07-03,396665621,Kelly,Had a last minute change in plans and Peter was so responsive and helpful! He got us in within an hr and we were set at ease very quickly! Such a great home!
14989805,934104484640702923,2023-07-12,151703180,Davit,nice place grate host
14989805,937023772512629906,2023-07-16,443701914,Mary,"We enjoyed our short stay at the Miller house.  Although we didn't spend much time at the house, it had everything our family of 4 needed for a comfortable stay.  The home was very clean and the AC worked great during our stay.   Peter is a very responsive host and we would definitely return to his home  in the future."
14989805,939104813547004728,2023-07-19,98564412,Cecilia,Enjoyed staying at Peter’s home. Well kept and very clean. Quiet neighborhood.
14989805,942056466280492680,2023-07-23,74998008,Angela,"Peter was a great host and went above and beyond. The house was spotless and very comfortable. When we travel to the albany area again, we will definitely look to stay here again!"
14989805,942765299187121179,2023-07-24,30449500,Xiaoyu,非常干净的房子，床很舒适，房东很客气
14989805,943495982160226313,2023-07-25,174204856,Maria,Peter was extremely responsive and a great host. The house was clean and had everything we needed.
14989805,944194361928476071,2023-07-26,63254968,Anatoliy,Peter was super accommodating and the house was immaculate!
14989805,948521340009419783,2023-08-01,121487378,Nanette,Comfortable
14989805,951503392050971897,2023-08-05,242811414,John,"We stayed at Peters place and would definitely stay at 24 Miller again. House was clean and comfortable, nice fenced in backyard w/ deck and BBQ grill. Neighborhood was quiet, felt safe and was walkable to nice park and restaurants. Peter was very accommodating gave great recommendations for dining and communicated quickly. We really enjoyed our stay!"
14989805,952923239050633737,2023-08-07,201538246,Karris,Peter’s home was great!  Comfortable and cozy!
14989805,955826022587354401,2023-08-11,151703180,Davit,niceplace grate host
14989805,963848720692283492,2023-08-22,211832618,Jianghong,"The community is quiet, the rooms are clean and tidy, and the beds are comfortable. The kitchen is fully equipped. There is a backyard with a barbecue grill. Everything is very comfortable."
14989805,965955498202272303,2023-08-25,515631384,Marcella,Peter was a fantastic host / person.  extremely kind and helpful.  His home is beautiful and so well put together with all the I meant to tease and then some
14989805,969580078239495875,2023-08-30,303708358,用户1521,环境安静，设备齐全
14989805,1030453305190360747,2023-11-22,48822269,Michael,"Excellent, would stay again"
14989805,1058785565710827385,2023-12-31,7594561,Lily,Peter was a great host and the house was a wonderful place to stay.
14989805,1059528155500124940,2024-01-01,61451337,Danielle,"Great host and a very clean, cute space! Peter was very considerate and responsive throughout booking and communication was great in allowing for a bit later checkout with prior planning. Will definitely be back!"
14989805,1068910408968657985,2024-01-14,41739336,Rachel,"Peter was extremely responsive and flexible with check out date/time. The house is cozy, the kitchen has great appliances and there are plenty of towels available. The only concern was that the fenced in yard had a few different spaces that were not closed off, so the dogs escaped quite a few times. Aside from that, everything went well."
14989805,1079122991011953627,2024-01-28,434254256,Ricky,Quick response and very helpful will definitely be booking again
14989805,1126834921874176031,2024-04-03,423336558,Teresa,"Was a great place to stay in Albany, super clean, provided everything you would need, great neighborhood, was wonderful having a fenced in yard for dog. Would definitely recommend!"
14989805,1148670597315020691,2024-05-03,428849677,Carl,"Great fit for our stay! Thankful Peter's home was available and would consider booking again when in the area. Clean and comfy; in a pleasant neighborhood, close to all we needed. Ability to sit and relax outside was a plus for sure, on top of everything else."
14989805,1149403406475127178,2024-05-04,83815915,Master Danielle,"We had a lovely stay. Came to town for a concert at MVP Arena. The location was perfect. About 15 minutes from the airport 10 minutes from MVP Arena, close to shops and restaurants. Quiet, peaceful neighborhood. We really enjoyed the rocking chairs on the top deck. We would definitely book again."
14989805,1150831305257555094,2024-05-06,338840668,Rebecca,We had a great stay! Peter’s home was so clean and welcoming - with a fenced in yard for our dog! Peter graciously let us check in early which is always greatly appreciated!
14989805,1155890291179437068,2024-05-13,73635268,Kylan,My family had a great time at Peter’s rental! Before booking I had reached out to Peter about clarification on whether the rental had a pack and play or full size crib. Peter let me know it was a pack and play…Peter ended up purchasing a brand new full size crib and sheets/blanket when I mentioned my infant usually sleeps in one at home. I was shocked he would go above and beyond like that to make my family’s stay so comfortable! I am truly grateful for his kindness. Thank you so much!!!!
14989805,1159489771285394886,2024-05-18,143406619,Christine,I felt it was overpriced.
14989805,1168197242206993560,2024-05-30,567197912,Travis,"Perfect Home for our stay!  The home 100% matches the pictures and description and is located in a very peaceful neighborhood on a road with no traffic.  Plenty of space to work or hang out inside and a large, quiet, peaceful deck in the back.  We used the grill and kitchen more then we went to restaurants during our stay.  <br/>Peter was an awesome host!!  I hope to stay again during our next stay!  <br/>Thank you!"
14989805,1172517571279116281,2024-06-05,575835060,Jian,房子安静，有可以烧烤的小花园，房间内配备齐全，厨房的各种调味料都有，很想长期住下去
14989805,1175461052837023964,2024-06-09,216865279,Anthony,"Really had a great time staying at Peter’s!  Perfect amount of space for my group.  Peter was very kind making sure all of our needs were taken care of.  <br/>I absolutely appreciate how simple and easy the whole process was, from booking, to check-in, to check-out, it was all seamless and no issues whatsoever.  It was especially important as we had a busy schedule all weekend, and it was nice that we didn’t have to spend time with tedious tasks or figuring things out.  Location is cool too, some nice restaurants in the area. <br/>Beds were comfortable and having two bathrooms was great.  Everything was super clean.  My whole group felt the same way. <br/>Would definitely recommend and would definitely stay here again!"
14989805,1176886221963586371,2024-06-11,244840136,Charles,.
14989805,1178328908970765914,2024-06-13,32964332,Marianne,"Super place to stay, if I could give it 10 stars I would!"
14989805,1184854973262142980,2024-06-22,213469613,Deborah,Home was comfortable and offered everything needed. Simple stay in Albany NY to visit family.
14989805,1190674702611310059,2024-06-30,585081391,Heyam,"Very nice, clean and beautiful house to stay, quiet area and neighbours. The host was always available and so kind. For sure recommend the place for others."
14989805,1210898412332102742,2024-07-28,592565543,Nathan,Great stay and the host was very communicative.
14989805,1213071867476987516,2024-07-31,245733591,Andrew,"Very spacious and comfortable home. Also a very accommodating host! Would definitely recommend this home for a stay in Albany, NY."
15580397,156180933,2017-05-29,70538838,Jörg,"Great host, great place. Very quiet, safe  and clean."
15580397,178477240,2017-08-05,61031919,Tushar,Close to Albany Med. Good for short term stay. Safer streets than most.
15580397,236865130,2018-02-20,173743540,Jerome,Sharella is an amazing hostess with an amazing home! Too many great things to name!
15580397,237324512,2018-02-22,145637351,Ray,"Walking distance from Albany med. Sharella's place also includes free food, nothing fancy, but good enough to get by!"
15580397,239190869,2018-02-28,6243031,Olga,"Clean and quiet place in a safe neighborhood. 25 minute walk or a few minute ride to Downtown. There's a desk in the room, if you need to do some work. Sharella is very communicative."
15580397,479027881,2019-06-30,57734177,Jennifer,"Share’s place was a nice one night stay in Albany for our road trip. She was quick to respond and even let us check in very late which we appreciated! The room was freshly cleaned with a mini fridge and microwave, even bottled water and small snacks. Share was a gracious host as well!"
15580397,536836805,2019-09-27,181161023,Caleb,Share is very hospitable and quick to answer any questions. The location is awesome too!
15580397,611678154,2020-02-27,102367716,Eugenia,After having troubles with other host at airbnb this place and Share made my day and trip. Thanks for the hospitality! Great place if you are a traveler willing to share culture
15580397,613970982,2020-03-03,9986622,Justin,Great location and accessibility.
15580397,673509701,2020-10-11,19467782,Dax,"Share's place was great! Fast wifi, plenty of hot water, plus a fridge and microwave in the room. The desk was good for doing work at night. I would recommend her home to anyone."
15580397,753367074,2021-04-30,393586319,Rafael,"A great place to stay. I was here for over a month and enjoyed my stay. quiet neighborhood, 2min walk to the park, lots of places to eat nearby. Highly recommend staying here."
15580397,425301382094338828,2021-08-09,262648672,Dennis,"not luxury but great value. clean, older home. quiet room."
15580397,437600461016400904,2021-08-26,114416519,Kevin,"My stay at the ""House on the Hill"" was great. Excellent location, clean room, easy access, and a few key amenities (such as a microwave and toaster in the room). Though I did not actually meet Share, she was very responsive via text. I'll probably stay there again next time I'm in Albany."
15580397,439754597238408663,2021-08-29,230079124,Carlos,"Wonderful home, as well as very clean and private, definitely would recommend and would stay here again."
15580397,450677833131514450,2021-09-13,210950712,Peace,"Very professional host! But, INTENSE surveillance.<br/>It's easy to see why Share is a super host. Her place is clean, organized, comfortable and safe! I can tell she takes great pride in what she does :)<br/>2 things that made me a bit uncomfortable:<br/>1. No profile picture. I'm generally ok with self check-ins. Given her desire to observe Covid precautions, this self check-in made sense. But I feel that at the very least, having a photo in the profile lends to greater transparency, trust, familiarity.....and ultimately a greater sense of trust so that you feel as if you ""know"" who you are staying with, in some sense of the word<br/>2. I respect the surveillance, especially in a college town! But on one occasion, I left the bathroom door ajar while doing my makeup, and another guest entered needing to shave. I quickly handed off the bathroom to the other guest, and all was well, no awkwardness. But I promptly got a firm warning text from Share about the episode. <br/>On another occasion, I left something in my car which was parked just outside. I ran out to my car and left the front door cracked so that I wouldn't lock myself out (I hadn't memorized the code yet and didn't have my phone). When I came back, the door was closed, locked and when I got back to my phone, I had a stern text waiting from Share, warning me not to repeat the momentary episode. <br/>Thankfully, I was able to remember the code to get back in! But I was taken back that she didn't even consider that possibly, I could have been locked out with NO way to get back in other than to wake the whole house at 1:30 am by ringing the bell. <br/>I do appreciate her rules! But it left me keenly aware of ""eyes on me"" at all times, and even a bit nervous regarding whether privacy within the private areas (bedroom/bathroom) was truly ""private"".<br/>I'm also big on warmth and hospitality, so the only communication between Share and I being stern warning texts, left me feeling unwelcomed in her house.<br/>With all this said, I still applaud Share for running such a smooth air bnb that maintains such excellent standards. But I simply felt too surveyed which lead to discomfort for the rest of my stay."
15580397,457185294115185896,2021-09-22,219474731,Oscar,"Expect great communication from the host. The room had everything I expected and more! Mini fridge with water/granola, microwave, coffee pot, bowls, napkins, plates, utensils, and tea bags… just to name a few things. Great place for the price, def recommend"
15580397,463033252661897003,2021-09-30,114416519,Kevin,"this was my second time staying at Share's place, and it most likely will not be the last!"
15580397,477423296007651309,2021-10-20,346297796,Takim,nice quiet place
15580397,490504395692755627,2021-11-07,422375053,Brad,"nice home that was quiet, clean, and close to the hospital, I was able to walk there. the home was easy to find and great communication from the owner.  I would stay again in the future."
15580397,500647431551288120,2021-11-21,230009906,Victoria,Clean place and good location
15580397,534093478644904159,2022-01-06,312610785,Melissa,Host is quick to respond to questions. This is a charming well maintained older home.
15580397,561615227461228024,2022-02-13,320356771,Thomas,Host was very kind and responsive during my stay.  Very hospitable and clean. <br/>Would recommend to guests in the Pine Hills area
15580397,569493731874405729,2022-02-24,18022178,Akhtar,"I stayed with Share for about 6 days. She was very clear with the instructions to get into the house and each room. My room felt like a studio apartment, with a tv, microwave and fridge. There was ample space for me in the room. I had no issues during my stay and I would highly recommend staying with Share."
15580397,593403197083941207,2022-03-29,41615543,Martin,Everything as described
15580397,602126808519718837,2022-04-10,188043075,Edward,"Host was responsive and helpful in resolving a technical issue. Home was great, quite, and clean. thank you so much."
15580397,604271855604968705,2022-04-13,5061108,Jennifer,Window only opened 3-4 inches and the other one didn’t open at all. Too much surveillance and too many signs. Bottled water and pudding cups were thoughtful.
15580397,632541848750472755,2022-05-22,36563270,Danny,I rolled into Albany for a weekend course. I read the listing and new that not only the price but the accommodations were exactly what I needed. Share was an attentive host and all my needs were met during my stay. An added benefit is that within walking distance is a neighborhood with restaurants and bars as well as a nice park.
15580397,673840763161142979,2022-07-18,5463009,Florian,"Very clean room with Snacks and water in the fridge. house is in a nice area close to a beautiful Park. Great starting point for journeys into areas nearby. Thanks again, Share!"
15580397,703649191289205938,2022-08-28,288454193,Makayla,"place is as listed, make sure to read house rules before booking to ensure its the right fit"
15580397,718824827439589385,2022-09-18,203077530,Sherwin,"Okay stay,  rules are definitely enforced  but it's perfect for a short weekend stay."
15580397,734032217867958211,2022-10-09,46059509,Tu,A well organized self check-in place with a responsible host. Share offered very detailed information about the place and everything is same as shown.
15580397,758720006151009064,2022-11-12,350692204,Juan,Great place
15580397,901432568832804420,2023-05-28,408032111,Jay,Highly recommend if you need a place for a short period of time.
15580397,918194963908400615,2023-06-20,519125281,Charles,This was a beautiful room and beautiful house.  I'd recommend it and stay there again.
15580397,928259541640857562,2023-07-04,42945527,Lauren,Share's space feels like a warm home environment. The decorations are fun and everything works well. The fans kept the space cool. The desk workspace was ideal for working at my computer. It is near a lovely park.
15580397,937684592298097613,2023-07-17,408032111,Jay,Like a second home 😎
15580397,944253893160732161,2023-07-26,394514587,Nais,Nice place to stay at for a few days. Walking distance to shops and restaurants. Very communicative host!
15580397,1000708058686607372,2023-10-12,540574713,Quel,Nice quiet stay. Bed is very comfortable. Complimentary fridge is a nice twist. Thank you.
15580397,1092868672584073197,2024-02-16,41284236,Catrice,This is my second time booking Share's place. I had a great visit.
15580397,1108107612367539095,2024-03-08,49748471,Sandra,"I read the nasty reviews and booked anyway. Yes, Share has rules, don't you? It's her house, she lives alone, and lives in Albany. Although she lives in a safe neighborhood, she doesn't know you and the camera's made me feel safe. I stayed 8 nights and no issues. Her place was clean and I had everything I needed. I didn't need to use her kitchen, the microwave was sufficient. I was there to sleep and shower. If you don't like to follow rules, I don't want you staying at my house either. Move on and pay double. I would definitely stay with Share again."
15580397,1176824705412330079,2024-06-11,253300196,Shamayel,an amazing place to stay. exactly like it was mentioned in the description. she was very helpful regarding everything. it felt like home. thank you for everything Share.
15580397,1210934649829797987,2024-07-28,278911990,Olha,"My stay at Share’s house was very comfortable. <br/>The bed had a comfortable mattress. The neighborhood was quiet, making it feel like I was outside the city. There were a lot of trees around the house, which kept it cool and fresh, so I rarely needed to use the fans. Having a refrigerator and microwave was very convenient. <br/>Share was quick to respond to all my questions when needed. <br/>Also, thank you for providing extra water on particularly hot days."
15580397,1213165676992471354,2024-07-31,143999902,Miriam,"The room was nice , clean and private."
16531782,626526415,2020-05-28,345720260,Zachary,Beautiful home in a beautiful area
16531782,627104111,2020-05-31,301094923,Ikramul,The bathroom was unusable! So couldn’t use the bathroom at all.but clean place and awesome location
16531782,628486744,2020-06-08,35011062,Jenny,"Beautifully and conveniently located on one of the best streets in Albany,  this single room had all the essentials for our quick visit. As an older home, the space does have some wear and tear, but is tastefully decorated and has the basics. The host is very responsive and accommodating, and check in and check out were very easy. As is previously mentioned, the internet is not set up for a high speed work ready connection, just very limited basic needs. The kitchen nook is a small space, used just for heating things up or microwaving. Safe and quiet neighborhood and friendly host."
16531782,632258959,2020-06-26,350592449,Jaquelle,I have some issues with my personal life and Elizabeth was very understanding
16531782,632959768,2020-06-28,260424938,Marcus,Wonderful space very zen and peaceful! No complaints
16531782,633581923,2020-06-30,242026752,Astha,Elizabeth was a very warm host. We loved having our short stay at the place; it's very cozy and tastefully decorated.
16531782,634550962,2020-07-04,290750228,Monica,"5/5 stars, the place was even more beautiful than in the pictures. Super clean and spacious, the location itself was beautiful as well. I look forward to the opportunity of staying here again!"
16531782,635958083,2020-07-08,3619047,Loren,"Beautiful location, Quick responses from a gracious and courteous host!"
16531782,636176316,2020-07-09,175335571,Mark,"Elizabeth’s place is very convenient, comfortable and consistent.  That’s why I have stayed many times at her place."
16531782,638754524,2020-07-16,302291411,Daniele,Awesome place very peaceful
16531782,639528566,2020-07-18,43492169,Alisa,"Very pretty room, the pictures don't do it justice. The area is very stylish and well maintained. In a good and accessible area where you can easily use as a home base."
16531782,640134597,2020-07-19,221159619,Alexander,Elizabeth’s place was very clean and her responsiveness was quick. She has a beautiful patio and pool that she welcomes you to enjoy. She exceeded our expectations and we thoroughly enjoyed staying there.
16531782,641802074,2020-07-24,122246071,Shanti,"The place was very nice, clean and in a great location. Elizabeth was there to greet me and help with any questions I had"
16531782,642304187,2020-07-25,340021054,Christopher,"Such a great host. Nice comfy spot to either explore the city and have a quite place to retreat to, Or unplug and hang out by the pool and lounge in the stylish back yard. Would absolutely book again."
16531782,651539490,2020-08-15,6413901,Christy,I was looking for a place just to sleep and Elizabeth has a comfy bed on a quiet street - exactly what I needed!
16531782,653488249,2020-08-19,253858227,Hassan,"This place was a nice getaway everything was there that I needed ,nice neighborhood and as well as our host was overall great stay"
16531782,654871233,2020-08-22,64061760,Anna,"Liz is warm, attentive and hospitable. The place was absolutely wonderful! We didn't want to leave. The butterfly garden and the pool and the porch were a highlight. The apartment had everything one may need. Would love to return!"
16531782,655511114,2020-08-23,3813200,Bryant,Great studio space with great style and amenities. Thanks Elizabeth!
16531782,656112331,2020-08-24,358929981,Jeff,Would recommend
16531782,662101706,2020-09-08,52158559,Victor,Great place and friendly host!
16531782,662943422,2020-09-11,59823676,Janine,"The room is private, charming and in a great location. Elizabeth made check in and check out easy and she was accommodating.  I hope to come back again soon."
16531782,664054627,2020-09-13,110306380,Katherine,"Such a sweet little place! Tidy, very cool decor, small amenities but nothing different from a hotel room. Great location too!"
16531782,664645293,2020-09-15,223746993,Otto,"the apartment was absolutely  beautiful, the bed was so comfy, and i had a wonderful time"
16531782,665143845,2020-09-17,249549094,Talib,Beautiful stay and excellent host! 5/5 would recommend!
16531782,665408907,2020-09-18,249549094,Talib,10/10 would recommend! Very clean and comfortable.
16531782,666397202,2020-09-20,39591499,Furat,Liz has a lovely place which made us feel like we were spending the night in a castle. Check-in was very easy and we felt very safe and comfortable in the apartment. Would definitely stay here again! Thank you!
